Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
RANCHO DA CARIOCA;09.375.884/0001-33;MICROEMPRESA;BA;Paulo Afonso;FISCAL4@ACTCONTABILIDADE.COM.BR
AO VIVO BAR;09.378.440/0001-51;MICROEMPRESA;ES;Vitória;DIOGOCYPRIANO@GMAIL.COM
BAR DO TIO;09.383.637/0001-89;MICROEMPRESA;MG;Cambuí;jonasisidoroo@icloud.com
TARUMA PEIXARIA;09.386.809/0001-78;MICROEMPRESA;MT;Bom Sucesso;tarumapeixaria@hotmail.com
TENDA DE TAUA;09.388.353/0001-85;MICROEMPRESA;AM;Manaus;carlahanemann@hotmail.com
ESPACO VERDE RESTAUTE;09.390.025/0001-13;MICROEMPRESA;PA;Conceição do Araguaia;netinholucena19@outlook.com
RESTAURANTE E CHOPPERIA IPE;09.391.463/0001-04;EMPRESA DE PEQUENO PORTE;GO;Caldas Novas;choperia@pousadaipe.com.br
BENQUERENÇA BAR E RESTAURANTE;09.392.905/0001-29;MICROEMPRESA;PA;Bragança;paulosterne@bol.com.br
GRINBERG'S VILLAGE HOTEL;09.392.938/0001-79;EMPRESA DE PEQUENO PORTE;SP;Socorro;RAQUEL@GRINBERGSHOTEL.COM.BR
RESTAURANTE E LANCHONETE ZERO HORA;09.397.625/0001-03;MICROEMPRESA;GO;São João D'Aliança;martapradozerohora@gmail.com
PETISKOS SCHUMACHER;09.397.832/0001-68;MICROEMPRESA;ES;Pancas;SANDRA_SCHUMACHER@HOTMAIL.COM
CLASSIC LANCHES;09.400.351/0001-64;MICROEMPRESA;SP;Pirapozinho;julio.1303@outlook.com
CRIS DOCES & SALGADOS;09.407.801/0001-40;MICROEMPRESA;PA;Santarém;ELTCONT@HOTMAIL.COM
CANTINA FRANK;09.414.504/0001-22;MICROEMPRESA;SP;São Roque;contato@vinhosfrank.com.br
EMPORIO DO SABOR;09.420.516/0001-60;MICROEMPRESA;GO;Itapaci;emporiodosabor.ita@gmail.com
RESTAURANTE DALCENTER;09.420.950/0003-01;DEMAIS;PR;Prudentópolis;rsa.brasil@gmail.com
PIZZARIA MARCANTE;09.428.920/0001-80;MICROEMPRESA;SP;Hortolândia;CARLOSLEBRE@OUTLOOK.COM
BISTROGONOFF RESTAURANTE;09.429.599/0001-58;MICROEMPRESA;CE;Jijoca de Jericoacoara;xamppoojeri@hotmail.com
RESTAURANTE EMPORIO;09.431.221/0001-99;MICROEMPRESA;PR;Morretes;contato@emporiodolargo.com.br
SANTA PIZZA EXPRESS;09.434.368/0001-32;MICROEMPRESA;MG;Belo Horizonte;SANTAPIZZABH14@GMAIL.COM
PASSE FIC;09.443.070/0001-99;MICROEMPRESA;RS;Senador Salgado Filho;roseli0707@hotmail.com
FIRENZE RISTORANTE;09.443.184/0001-39;MICROEMPRESA;RS;Nova Prata;contato@firenzerestaurante.com.br
PIZZARIA GIRASSOL ;09.449.225/0001-02;MICROEMPRESA;RJ;Nova Friburgo;dienevc@gmail.com
D'NAPOLES PIZZARIA;09.452.875/0001-07;MICROEMPRESA;PB;João Pessoa;NAPOLES_HELENA@HOTMAIL.COM
LIBERTE DRINKS;09.455.993/0001-60;MICROEMPRESA;GO;Campos Verdes;acecomh@gmail.com
VILLA DA PRAIA;09.463.669/0001-94;MICROEMPRESA;CE;São Gonçalo do Amarante;villadapraia@gmail.com
HOTEL RALUDI;09.464.776/0001-37;MICROEMPRESA;PA;Vila dos Cabanos;hotelraludi@raludi.com.br
RESTAURANTE BARRAMARES;09.472.944/0001-36;EMPRESA DE PEQUENO PORTE;RN;Parnamirim;COTOVELO@RESTAURANTEBARRAMARES.COM.BR
BONSAI TEMAKERIA E COZINHA ORIENTAL;09.473.163/0001-66;MICROEMPRESA;GO;Goiânia;edsonpacheco@msn.com
Pousada e Restaurante Guanabara Ltda;09.477.089/0001-56;MICROEMPRESA;MG;Belo Oriente;maurocabral@postoguanabara.com
ARTE DA PIZZA;09.481.081/0001-63;MICROEMPRESA;PB;João Pessoa;contato@artedapizza.com.br
POSTO SERRINHENSE;09.487.520/0001-45;EMPRESA DE PEQUENO PORTE;RN;Serrinha dos Pintos;LIGIAAQUINO2007@BOL.COM.BR
CASA DE FAZENDA;09.488.699/0001-55;MICROEMPRESA;MG;Teixeiras;CONTATO@CASADEFAZENDAMG.COM.BR
CRUZ SERVICOS;09.492.701/0001-60;MICROEMPRESA;ES;Vila Velha;PRAIAGRILL.BEER@GMAIL.COM
PR9 RESTAURANTE;09.498.933/0001-25;EMPRESA DE PEQUENO PORTE;SC;São José;escritorio9@pr9restaurante.com.br
ESQUINA DO TAMBAQUI;09.499.089/0001-57;MICROEMPRESA;RO;Porto Velho;VICENTE.GO@HOTMAIL.COM
PIZZARIA CHICO TOICINHO;09.499.100/0001-89;EMPRESA DE PEQUENO PORTE;SC;Florianópolis;financeiro@chicotoicinho.com.br
Restaurante Quero Mais;09.500.875/0001-27;MICROEMPRESA;SP;Tabapuã;rose.girotto@bol.com.br
PIZZARIA E LANCHONETE NETO;09.501.717/0001-91;MICROEMPRESA;AC;Plácido de Castro;glaucea_acre@hotmail.com
Restaurante Carretao;09.501.865/0001-06;MICROEMPRESA;MS;Jaraguari;candidotonetme@gmail.com
RESTAURANTE KILAO;09.506.280/0001-89;MICROEMPRESA;GO;Cristalina;sandra.contabosa@bol.com.br
SALGADOS O CODO;09.506.358/0001-65;MICROEMPRESA;CE;Jaguaribara;fgcontab@brisanet.com.br
SWEET CONFEITARIA ;09.512.969/0001-16;MICROEMPRESA;MS;Campo Grande;sandri.andressa@gmail.com
LANCHONETE OURO VERDE;09.514.276/0001-62;MICROEMPRESA;BA;Santa Bárbara;michele_freitas21@hotmail.com
Chocolate Montanhês;09.517.028/0001-75;EMPRESA DE PEQUENO PORTE;MG;Monte Verde;monica.milev@ig.com.br
CASA BLANCA RESTAURANTE;09.520.329/0001-58;MICROEMPRESA;GO;Goiânia;casablancarestaurantemtgo@gmail.com
CARLINHO RESTAURANTE;09.521.480/0001-00;MICROEMPRESA;SC;Praia Grande;luizcl0@hotmail.com
GALETERIA INTERMARES;09.525.441/0001-81;MICROEMPRESA;PB;Cabedelo;nysilva69@hotmail.com
LA CREPERIE;09.530.548/0001-18;MICROEMPRESA;DF;Brasília;grupolacreperie@gmail.com
M.S.O MARITIMA ASSESSORIA E TREINAMENTO;09.533.021/0001-47;MICROEMPRESA;SP;Cananéia;msojureia@gmail.com
HOTEL FAZENDA MONTE CASTELO;09.537.768/0001-73;MICROEMPRESA;PE;Sairé;reservas2@fazendamontecastelo.com.br
FABIO' S BAR;09.543.391/0001-65;MICROEMPRESA;PA;Dom Eliseu;SOCONTABIL@IBEST.COM.BR
PIZZARIA E LANCHONETE H LERA LTDA;09.547.533/0001-62;MICROEMPRESA;MG;Itajubá;TALITA@FARMACONT.COM
POUSADA CAMINHO DAS CACHOEIRAS;09.549.740/0001-56;MICROEMPRESA;GO;Alto Paraíso de Goiás;murilomiranda92@hotmail.com
GELATERIA SERRANA ;09.550.214/0001-06;MICROEMPRESA;DF;Brasília;eligangelo.sena@hotmail.com
COMERCIAL RENASCER;09.552.301/0001-00;MICROEMPRESA;PA;Xinguara;asteconxinguara@yahoo.com.br
PANQUECAS DO CHEFF;09.555.298/0001-70;MICROEMPRESA;RS; - ;tiagobernardes998@gmail.com
HOTEL SANTA LAURA;09.558.433/0001-31;MICROEMPRESA;MG;Engenheiro Navarro;hotelsantalauranavarro@hotmail.com
BARRO E LENHA;09.559.616/0001-71;MICROEMPRESA;BA;São Francisco do Conde;cpacontabilidade@yahoo.com.br
Pastelaria Dona Lourdes;09.562.840/0001-12;MICROEMPRESA;RS;Marau;yago.panarotto@gmail.com
SABOR DOS ANJOS;09.565.111/0001-10;MICROEMPRESA;GO;Goiás;suzymagra@yahoo.com.br
CHOPPANA;09.569.391/0001-34;MICROEMPRESA;AL;Palmeira dos Índios;choppanarestaurante@gmail.com
Ice Mix sorvetes;09.570.886/0001-83;MICROEMPRESA;SP;Rincão;maysabergamasco@hotmail.com
CANTINHO PIZZARIA;09.577.695/0001-43;MICROEMPRESA;AC;Rio Branco;ocantinhopizzaria@bol.com.br
MENSAGEIRO DA MONTANHA;09.581.259/0001-48;MICROEMPRESA;SC;Bom Jardim da Serra;mensageirodamontanhacafe@hotmail.com
LAZER CASCATA;09.583.074/0001-72;MICROEMPRESA;SP;Águas de Santa Bárbara;cascatacapaorico@gmail.com
RESTAURANTE KAMBUKA;09.585.455/0001-90;MICROEMPRESA;BA;Mucuri;ASTEC_MUCURI@HOTMAIL.COM
Meza;09.595.048/0001-64;DEMAIS;RJ;Rio de Janeiro;meza@mezabar.com.br
PIZZARIA VOLPI;09.600.235/0001-99;MICROEMPRESA;MG;Salinas;PLANCONTABIL2012@HOTMAIL.COM
Panificação Irmão Macedo;09.620.282/0001-02;MICROEMPRESA;MG;Franciscópolis;CONTTE@MALACAONLINE.COM.BR
RESTAURANTE E PRODUTOS COLONIAIS DALLA BRIDA;09.621.504/0001-01;MICROEMPRESA;SC;Nova Trento;churrascariadallabrida@gmail.com
CASARAO ESPETO & CIA;09.624.312/0001-40;MICROEMPRESA;SP;Ouroeste;wainer.peria@escritoriosantoantonio.cnt.br
SAKURA SUSHI;09.642.923/0002-00;MICROEMPRESA;RJ;Petrópolis;sakurasushipetropolis@gmail.com
TIO GU CAFE;09.648.875/0001-79;MICROEMPRESA;DF;Brasília;jroberto@yawl.com.br
MILAGRE DO TRIGO;09.650.249/0001-17;MICROEMPRESA;MS;Maracaju;CLEVERSON.ENGLER@HOTMAIL.COM
ESPAÇO 32;09.653.498/0001-66;DEMAIS;RS;Porto Alegre;espaco32@gmail.com
ESQUIK;09.662.678/0001-04;MICROEMPRESA;SC;Quilombo;orcontabil@orcontabil.cnt.br
RESTAURANTE BANGALO;09.663.734/0001-25;MICROEMPRESA;GO;Goiânia;ramoncostsdecarvalho@gmail.com
Bar do Lúcio;09.663.737/0001-69;MICROEMPRESA;MG;Contagem;bardolucio430@gmail.com
KONI STORE;09.665.109/0001-12;DEMAIS;DF;Brasília;ASANORTE@KONISTORE.COM.BR
Praia do Sul Empreendimentos ;09.686.851/0001-04;MICROEMPRESA;BA;Ilhéus;PRAIADOSULEMPREENDIMENTOS@GMAIL.COM
JEITO MINEIRO;09.813.116/0001-14;MICROEMPRESA;PR;Curitiba;mariahbona@gmail.com
VILLA DOS PARECIS;09.813.461/0001-58;EMPRESA DE PEQUENO PORTE;MT;Diamantino;sandro.dtno@hotmail.com
SUBWAY COXIPO;09.913.243/0001-95;MICROEMPRESA;MT;Cuiabá;felipe@subway.com.br
SUBWAY SHOPPING VG;09.913.243/0002-76;MICROEMPRESA;MT;Várzea Grande;thiago@subwaycba.com.br
ARMAZEM;09.944.452/0001-04;EMPRESA DE PEQUENO PORTE;MG;Sacramento;MARLY@MPCONTABILIDADE.NET.BR
IBIS RIBEIRAO PRETO;09.967.852/0100-09;DEMAIS;SP;Ribeirão Preto;h3261-gl@accor.com.br
IBIS BELO HORIZONTE;09.967.852/0103-51;DEMAIS;MG;Belo Horizonte;H5298-RE@ACCOR.COM.BR
IBIS BUDGET JUNDIAI;09.967.852/0186-89;DEMAIS;SP;Jundiaí;h9162-gl1@accor.com
ADAGIO ACCESS JUNDIAI;09.967.852/0191-46;DEMAIS;SP;Jundiaí;h9162-gl@accor.com
SARCA RESTAURANTE;10.014.089/0001-07;MICROEMPRESA;GO;Goiânia;sarcarestaurante@hotmail.com
Bar Canabenta;10.141.531/0001-58;MICROEMPRESA;PR;Curitiba;deliocana@gmail.com
SUPERMERCADO RODA VIVA MARCIANO BRANDAO;10.157.896/0001-70;MICROEMPRESA;MG;Patrocínio;RODA-VIVA2@HOTMAIL.COM
CIA PAULISTA DE PIZZA;10.159.506/0001-00;EMPRESA DE PEQUENO PORTE;PA;Paragominas;ciapaulistaparagominas@hotmail.com
SORVETERIA SALUE;10.173.603/0001-49;MICROEMPRESA;SP;São Bento do Sapucaí;elieth.ap_10@terra.com.br
PESQUE E PAGUE DAL PIZZOL;10.177.466/0001-10;MICROEMPRESA;SC;Videira;marcosdalpizzol@hotmail.com
JABUTICABEIRA RESTAURANTE E CHOPERIA;10.194.630/0001-06;MICROEMPRESA;GO;Rio Verde;financeiro2@silvestrepark.com.br
CERVEJARIA BIG JACK;10.207.508/0001-19;MICROEMPRESA;SC;Orleans;marceloadalazen@gmail.com
RESTAURANTE BALNEÁRIO PARAISO CARDOSO;10.210.128/0001-33;MICROEMPRESA;AC;Feijó;paraisocardoso2013@gmail.com
ANCHIETA CAFE;10.217.820/0001-93;MICROEMPRESA;SP;Ubatuba;info@anchietacafe.com.br
RESTAURANTE MARMIVERA;10.221.483/0001-08;MICROEMPRESA;MS;Paranaíba;andreiacalassa@hotmail.com
Padaria DLonghi;10.222.736/0001-68;MICROEMPRESA;ES;Iconha;contato@padariadlonghi.com.br
Saty Culinária Oriental;10.228.362/0001-98;MICROEMPRESA;SP;Vargem Grande Paulista;saty.saty@ymail.com
PENSAO POPULAR LAURA SOUZA LEITE;10.245.919/0001-07;MICROEMPRESA;MG;Nacip Raydan;MIRIAN@NEWVIEW.COM.BR
Pousada Verde Aguá ;10.255.953/0001-54;MICROEMPRESA;RJ;Itatiaia;pousadaverdeagua@hotmail.com
RESTAURANTE DAL PIVA;10.262.177/0001-10;MICROEMPRESA;RS;Taquaruçu do Sul;planejamentots@gmail.com
RESTAURANTE BOI NA BRASA;10.269.730/0001-46;MICROEMPRESA;GO;Perolândia;real_contabilidade.jata@hotmail.com
CHURRASCARIA DO CHICO;10.272.135/0001-60;EMPRESA DE PEQUENO PORTE;RS;Santo Ângelo;churrascariadochico@uol.com.br
EM CIMA DA HORA;10.273.937/0001-94;MICROEMPRESA;PA;Capanema;EDINALDOBITAR@HOTMAIL.COM
LANCHONETE CASTELO;10.274.046/0001-52;EMPRESA DE PEQUENO PORTE;MG;Ribeirão Vermelho;cristina@americamoveis.com
Restaurante Actuall Ltda;10.278.582/0001-26;MICROEMPRESA;MG;Contagem;PROCESSOS@CSFONLINE.COM.BR
RESTAURANTE MARIA FUMACA;10.286.321/0001-58;MICROEMPRESA;BA;Nazaré; - 
POUSADA CARUMBE;10.287.106/0001-71;MICROEMPRESA;MG;Serra do Cipó;serradocipo@carumbe.com.br
RESTAURANTE GALPAO COSTANEIRA;10.293.382/0001-42;MICROEMPRESA;RS;Cambará do Sul;restgalpaocostaneira@hotmail.com
14BIS BAR E BOATE;10.294.249/0001-00;EMPRESA DE PEQUENO PORTE;SC;Chapecó;bfzanini@gmail.com
CHURRASCARIA CENTRAL;10.296.883/0001-82;MICROEMPRESA;AL;Boca da Mata;SANTOSJF_@HOTMAIL.COM
Fatia da Pizza;10.305.318/0001-34;MICROEMPRESA;MG;Belo Horizonte;LEONIDAS.COSTA@YAHOO.COM.BR
SUPREMO BAR E RESTAURANTE;10.313.242/0001-99;MICROEMPRESA;AC;Epitaciolândia;johnrf@hotmail.com
AGUA NA BOCA;10.315.314/0001-37;MICROEMPRESA;SP;Pirapozinho;andrekt1@icloud.com
POUSADA RIACHO DOCE;10.317.318/0001-54;MICROEMPRESA;SP;Caraguatatuba;marcondes.luis@uol.com.br
CRURRASCARIA CRISTO REDENTOR;10.326.405/0001-78;MICROEMPRESA;AL;Pão de Açúcar;miltondoredondo@hotmail.com
RESTAURANTE TRADICIONAL;10.332.326/0001-70;MICROEMPRESA;DF;Brasília;eu.genil@live.com
SAIDEIRA BUTECO DE COMIDA;10.341.509/0001-51;EMPRESA DE PEQUENO PORTE;MG;Uberlândia;BARSAIDEIRA@GMAIL.COM
CUPIM BAR;10.344.007/0001-84;MICROEMPRESA;MT;Cuiabá;osvaldo@grupobelo.com.br
PAMONHARIA DELICIA;10.352.032/0001-00;MICROEMPRESA;MG;Lagoa Grande;MINASCONTAPI@COMNET1.COM.BR
KATANA SUSHI & MASSAS;10.361.070/0001-29;MICROEMPRESA;PB;João Pessoa;katana.sushi@uol.com.br
POUSADA CAMILA;10.362.855/0001-16;EMPRESA DE PEQUENO PORTE;RJ;Paraty;atendimento@pousadacamila.com.br
Restaurante da Ines;10.369.094/0001-24;MICROEMPRESA;MG;Santa Rita de Jacutinga;MARCOELUZIENE@BOL.COM.BR
RESTAURANTE PANORAMICO;10.374.029/0001-97;MICROEMPRESA;RS;Iraí;nanda_bc987@hotmail.com
Huggs burger;10.374.815/0001-94;EMPRESA DE PEQUENO PORTE;SP;Franca;D_GRANADO@HOTMAIL.COM
Enjoy Mais Que Temaki;10.376.383/0001-50;MICROEMPRESA;AM;Manaus;larissa.pelizaro@gmail.com
QUIOSQUE DO SEVERINO;10.378.036/0001-67;MICROEMPRESA;SP;Guarujá;contabenseada@superig.com.br
RESTAURANTE BARON GRILL;10.378.919/0001-77;MICROEMPRESA;PR;Juranda;barongrill@gmail.com
SEL ET SUCRE - BOUTIQUE GOURMET;10.380.801/0001-83;MICROEMPRESA;PR;Curitiba;contato@seletsucre.com.br
MONTANA GRILL;10.381.470/0001-04;MICROEMPRESA;PA;Rio Maria;rioconsultoria@gmail.com
RESTAURANTE AKITOSHI;10.389.644/0001-77;MICROEMPRESA;SP;Jacareí;ARYWORKS@UOL.COM.BR
LANCHONETE & CHURRASCARIA ROCHA;10.399.877/0001-50;MICROEMPRESA;MT;Ribeirão Cascalheira;rochachurrascaria@hotmail.com
Padaria Pomerana;10.403.138/0001-95;MICROEMPRESA;ES;Vila Pavão;lorianefoerste@hotmail.com
RESTAURANTE QUINTA DO BARREIRA;10.406.667/0001-42;DEMAIS;BA;Teixeira de Freitas;TIAGO_BARREIRA@HOTMAIL.COM
CERVEJARIA LORD LION;10.408.480/0001-88;MICROEMPRESA;SP;Votuporanga;MISAELPIERINI@GMAIL.COM
LANCHONETE E SORVETERIA NOVO SABOR;10.410.466/0001-19;MICROEMPRESA;CE;Jaguaribe;sharlianatome@gmail.com
DULCE CAFE COLONIAL;10.410.779/0001-77;MICROEMPRESA;PR;São José dos Pinhais;engenharcontabilidade@gmail.com
PARRELA ESPETOS;10.419.815/0001-63;EMPRESA DE PEQUENO PORTE;MS;Campo Grande;parrela@parrelaespetos.com.br
PERIN & PERIN RESTAURANTE;10.420.798/0001-84;EMPRESA DE PEQUENO PORTE;SP;Hortolândia;REST_HORTOLANDIA@HOTMAIL.COM
RESTAURANTE HORTOLANDIA III;10.420.798/0002-65;EMPRESA DE PEQUENO PORTE;SP;Hortolândia;rest_hortolandia@hotmail.com
XOCANT'S;10.424.259/0001-13;MICROEMPRESA;AL;Santana do Ipanema;jimmyhans@hotmail.com
GRELHA GALETERIA;10.426.290/0001-93;MICROEMPRESA;DF;Brasília;fernandesfiel@ho-tmail.com
RESTAURANTE E POUSADA LIRIO DO VALE;10.427.041/0001-12;MICROEMPRESA;AL;Piranhas;liriodovale@gmail.com
RESTAURANTE FLAMBOYANT;10.430.799/0001-00;MICROEMPRESA;PA;Conceição do Araguaia;BADAROL@HOTMAIL.COM
PADARIA INTEGRALE;10.444.250/0001-74;MICROEMPRESA;SP;Ubatuba;padaria@padariaintegrale.com.br
RESTAURANTE SANDRA SABORES;10.445.731/0001-02;MICROEMPRESA;SP;Riolândia;eliane_tuca@hotmail.com
RECANTO DA PEIXADA;10.448.591/0001-18;MICROEMPRESA;AC;Cruzeiro do Sul;garapepretocz@hotmail.com
DF RESTAURANTE E PIZZARIA;10.455.885/0001-77;MICROEMPRESA;DF;Brasília;dedeladf@yahoo.com.br
LANCHONETE E RESTAURANTE TUDO DE BOM;10.455.938/0001-50;MICROEMPRESA;MG;Bom Jesus da Penha;CONTSM@HOTMAIL.COM
MIMMAS PIZZARIA;10.462.952/0001-80;MICROEMPRESA;MG;Santa Rita do Sapucaí;ASCOPNMG@UAI.COM.BR
GALPAO DO CIPO RESTAURANTE E LANCHONETE;10.469.402/0001-93;MICROEMPRESA;SC;Lages;armando.mello@bol.com.br
MARIA ANTONIETA;10.472.979/0001-54;DEMAIS;AL;Maceió;dedegama@uol.com.br
CHURRASCARIA E LANCHONETE PRIMUS;10.479.075/0001-50;MICROEMPRESA;GO;Itapaci;anapaula@windercontabilidade.com.br
CANNELLE;10.480.238/0001-15;MICROEMPRESA;PB;João Pessoa;cannellerest@gmail.com
VOVO ZINHO;10.483.910/0001-26;MICROEMPRESA;ES;Guaçuí;guacui@pousadavovozinho.com.br
QUIOSQUE AREIA PRETA;10.494.739/0001-50;MICROEMPRESA;ES;Guarapari;correiarogeriogomes@gmail.com
QUIOSQUE SONHO LINDO;10.494.747/0001-05;MICROEMPRESA;ES;Guarapari;sabrinaadosasantos@gmail.com
PEIXAO;10.498.472/0001-70;MICROEMPRESA;SP;Votuporanga;paulopascoalin@gmail.com
CHARO RESTAURANTE E COMERCIO DE ASSADOS;10.499.244/0001-14;MICROEMPRESA;PR;Ponta Grossa;rintima@gmail.com
RESTAURANTE RUSTICO E ACUSTICO;10.503.808/0001-45;MICROEMPRESA;CE;Jijoca de Jericoacoara;RUSTICOEACUSTICO@HOTMAIL.COM
HOTEL BAR E RESTAURANTE DA NICE;10.505.373/0001-78;MICROEMPRESA;MG;Coluna;lumiarserv@yahoo.com.br
SORVETES ZURLO;10.506.412/0001-51;MICROEMPRESA;SP;Santa Rita do Passa Quatro;mazurlo@linkway.com.br
SABOR DE LEITURA;10.511.861/0001-98;MICROEMPRESA;RJ;Nova Friburgo;amandalobosco@ig.com.br
L. C. ALIMENTACAO E SERVICOS;10.513.552/0001-57;EMPRESA DE PEQUENO PORTE;MA;Caxias;LC.ALIMENTACAO@HOTMAIL.COM
MASSAS CUSCUZEIRO;10.517.396/0001-00;MICROEMPRESA;SP;Santo Antônio da Alegria;cont.terra@com4.com.br
SORVETAO;10.523.360/0001-21;EMPRESA DE PEQUENO PORTE;MT;Itaúba;fiscal.itauba@ostcontabilidade.com.br
Cheiro da Terra Restaurante;10.524.896/0001-61;MICROEMPRESA;PR;Prudentópolis;schirloglau@yahoo.com.br
FAZENDARIA CAFE;10.528.244/0001-03;MICROEMPRESA;PI;Teresina;eduardogmr77@gmail.com
SABOR & ARTE LANCHONETE;10.531.613/0001-09;MICROEMPRESA;MG;Belo Horizonte;racheltorresmiranda@yahoo.com.br
TLPS COMERCIO DE ALIMENTOS LTDA;10.533.528/0001-80;MICROEMPRESA;DF;Brasília;RUSHFC@HOTMAIL.COM
AGILIZE AGÊNCIA DE TURISMO EIRELI;10.536.874/0001-11;MICROEMPRESA;SP;São Paulo;cristiano.dantas@agilizeturismo.com.br
RESTAURANTE MOTINHA;10.537.640/0001-99;EMPRESA DE PEQUENO PORTE;SC;Lages;armando.mello@bol.com.br
CAMPING SCHEDLER;10.538.229/0001-38;MICROEMPRESA;RS;Forquetinha;alexandre_xole@hotmail.com
ECOPOUSADA SAWABONA E SAWABONA CAFE E BISTRO;10.542.056/0001-21;MICROEMPRESA;RJ;Nova Friburgo;ldutra76@yahoo.com.br
GARDEN CENTER MANAUS;10.543.384/0001-42;MICROEMPRESA;AM;Manaus;gardenmanaus@hotmail.com
PIZZARIA LAZERAO;10.545.958/0001-11;EMPRESA DE PEQUENO PORTE;PE;Igarassu;luizborgesdasilva@hotmail.com
UN TORO Y SIETE VACAS;10.547.625/0001-21;MICROEMPRESA;RN;Natal;G.NOBRE.SENA@GMAIL.COM
QUIOSQOUE DA TIA REGINA;10.548.529/0001-06;MICROEMPRESA;ES;Guarapari;rovana.ntz@gmail.com
QUIOSQUE CASTANHEIRAS;10.551.110/0001-03;MICROEMPRESA;ES;Guarapari;jc-jesus@uol.com.br
BEIRA LAGO PALACE HOTEL;10.552.384/0001-09;MICROEMPRESA;GO;Morrinhos;atendimento@hotelbeiralago.com.br
BAR E RESTAURANTE TIUBA;10.553.935/0001-59;MICROEMPRESA;GO;Campos Verdes;acecomh@gmail.com
SERRA GOLFE APART HOTEL;10.554.980/0001-28;MICROEMPRESA;PB;Bananeiras;contato@serragolfebananeiraspb.com.br
FAMILIA EUDES DA CABIDELA;10.559.061/0001-47;MICROEMPRESA;PE;Gravatá;eudesdacabidela@hotmail.com
BAR E RESTAURANTE O BURACO;10.559.562/0001-23;MICROEMPRESA;AL;Penedo;flavia.borges@hotmail.com
RIO ABAIXO RAFTING & EXPEDICOES;10.564.611/0001-16;MICROEMPRESA;SP;Juquitiba;CONTATO@RIOABAIXO.COM
RESTAURANTE E PIZZARIA DONA CANDIDA;10.568.223/0001-03;MICROEMPRESA;RS;Nova Prata;renatopossenatto@hotmail.com
RESTAURANTE SAO JORGE;10.571.625/0001-67;MICROEMPRESA;RN;Jucurutu;JUCIELLY156@HOTMAIL.COM
Bistrô Fit Leticia costa;10.572.921/0001-82;MICROEMPRESA;MG;Divinópolis;atendimento@spavinci.com.br
PONTO KENT;10.592.801/0001-47;MICROEMPRESA;GO;Santa Terezinha de Goiás;joaquimmn@brturbo.com.br
RESTAURANTE E POUSADA ARCO IRIS;10.600.002/0001-75;MICROEMPRESA;SC;Pouso Redondo;dimapel@dimapel.com.br
Choperia Recanto do Salto Ltda.;10.600.259/0001-27;MICROEMPRESA;SC;Pomerode;kamila.maus@outlook.com
SUSPIRO CREMERIA;10.601.774/0001-21;MICROEMPRESA;SC;Xanxerê;suspirocremeria@gmail.com
CHURRASCARIA REI DA PICANHA;10.602.029/0001-05;MICROEMPRESA;BA;Barra da Estiva;andressalmeida5432@gmail.com
BISTRO GRILL PANIFICADORA E PIZZARIA;10.603.260/0001-05;MICROEMPRESA;MT;Cuiabá;emc-carvalho@hotmail.com
SNOOKER BAR;10.606.059/0001-81;MICROEMPRESA;GO;Rio Verde;rv.geraldo@hotmail.com
RESTAURANTE FORTE MAURICIO DE NASSAU;10.612.470/0001-60;MICROEMPRESA;AL;Penedo;mfeliph@hotmail.com
RESTAURANTE OLIVEIRA;10.612.824/0001-76;MICROEMPRESA;SC;Lages;feltratz@uol.com.br
IMPERIAL POINT;10.613.493/0001-99;MICROEMPRESA;GO;Rialma;kaiodiego.costa@globo.com
CANIONS DO SAO FRANCISCO;10.613.954/0001-23;EMPRESA DE PEQUENO PORTE;AL;Delmiro Gouveia;contato@canionsdosaofrancisco.com.br
RESTAURANTE BOM APETITE;10.627.427/0001-78;EMPRESA DE PEQUENO PORTE;SC;Lages;armando.mello@bol.com.br
RESTAURANTE BISTRO;10.627.427/0003-30;EMPRESA DE PEQUENO PORTE;SC;Lages;armando.mello@bol.com.br
PADARIA DONA IRENE 2;10.631.517/0001-32;MICROEMPRESA;SP;Santo Antônio da Alegria;SUELIADAMICONTABILIDADE@GMAIL.COM
fogao a lenha;10.638.400/0001-80;MICROEMPRESA;MG;São José do Mantimento;IPANEMA@ORTECONTE.COM.BR
COMERCIAL VIEIRA E MARTINS;10.642.194/0001-82;MICROEMPRESA;MG;Alfenas;natalia.contabilfiscal@contabilccs.com
PASTELARIA AVENIDA;10.648.573/0001-80;MICROEMPRESA;MT;Alto Araguaia;dercioresende@hotmail.com
HAMBURGUERIA DA PALOMA;10.660.493/0001-40;MICROEMPRESA;AL;Viçosa;rr.contabilidade@hotmail.com
EXPRESSO GRILL;10.664.893/0001-23;MICROEMPRESA;CE;Fortaleza;expressogrill01@hotmail.com
RESTAURANTE E LANCHONETE RAFY;10.665.340/0001-95;MICROEMPRESA;SP;Jacareí;analise-contabil@uol.com.br
CLUBE E RESTAURANTE BEIRA RIO;10.669.421/0001-63;MICROEMPRESA;MT;Pontes e Lacerda;balneariobeirario@oi.com.br
POUSADA SENHOR DO BONFIM;10.670.623/0001-25;MICROEMPRESA;BA;Uauá;jcadilson22@hotmail.com
 Pizzaria Vila Fratelli;10.673.829/0001-09;MICROEMPRESA;SP;Hortolândia;eliel@frielsi.com.br
