Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
NAALT HOTEL JOINVILLE;04.777.365/0002-69;EMPRESA DE PEQUENO PORTE;SC;Joinville;ADM@NAALT.COM.BR
Hotel Via Serena ;04.778.181/0001-32;MICROEMPRESA;RS;Gramado;contato@viaserena.com.br
RESTAURANTE SAVANA;04.780.538/0001-17;EMPRESA DE PEQUENO PORTE;MS;Campo Grande;rodovana.rodovana@gmail.com
JARUMA HOTEL;04.780.565/0008-66;DEMAIS;PA;Abaetetuba;reserva@jarumahotel.com.br
BOULEVAR'D PLACE HOTEL;04.781.421/0001-58;MICROEMPRESA;GO;Goiânia;boulevardhotelgo@gmail.com
RESTAURANTE E POUSADA SERRANA;04.781.973/0001-66;MICROEMPRESA;SP;Bom Sucesso de Itararé;tanny_gabriele_2008@hotmail.com
GARDEN HOTELS EMPREENDIMENTOS LTDA.;04.782.457/0001-56;DEMAIS;SP;Bauru;administrativo@qgardenhotel.com.br
BENO'S HOTEL;04.783.363/0001-00;EMPRESA DE PEQUENO PORTE;RS;Santa Rosa;reservas@benoshotel.com.br
MIRAGUA REFUGIOS;04.788.572/0001-38;EMPRESA DE PEQUENO PORTE;SP;Brotas;reservas@miraguarefugios.com.br
 COSTAO DA FORTALEZA LODGE                  ;04.791.096/0001-04;MICROEMPRESA;SC;Praia Grande;reservas@costaodafortaleza.com
POUSADA VILA SEREIA;04.793.573/0001-70;MICROEMPRESA;BA;Morro de São Paulo;vilasereia@gmail.com
POUSADA SOL DE VERÃO;04.793.616/0001-18;MICROEMPRESA;AL;Maceió;reservas@pousadasoldevero.com.br
RECANTO GURUGY;04.795.149/0001-65;MICROEMPRESA;PB;Conde;contato@recantogurugy.com.br
POUSADA ESPERANCA;04.797.714/0001-23;MICROEMPRESA;GO;Goiânia;nonatojose@hotmail.com
HOTEL PRINCESS EXPRESS;04.798.793/0001-97;EMPRESA DE PEQUENO PORTE;PR;Ponta Grossa;gerencia@hotelprincess.com.br
POUSADA MARE MANSA;04.801.468/0001-36;MICROEMPRESA;SC;Bombinhas;reservamaremansa@gmail.com
TARUANDE - CHALÉ PREGUIÇA - CASA DA JULIA;04.803.180/0001-09;MICROEMPRESA;CE;Jijoca de Jericoacoara;juliajeri@yahoo.com.br
POUSADA DO ENCANTO;04.804.122/0001-91;MICROEMPRESA;SC;Bombinhas;contato@poencanto.com
POUSADA LARISSA;04.804.905/0001-75;MICROEMPRESA;RJ;Paraty;pousada@pousadalarissa.com.br
POUSADA VILA DAS PEDRAS;04.805.359/0001-97;MICROEMPRESA;SP;Ilhabela;viladaspedras@uol.com.br
hotel abib;04.805.589/0001-56;MICROEMPRESA;PR;Irati;abibhotel@irati.com.br
SAO PEDRO PALACE HOTEL;04.809.158/0001-68;MICROEMPRESA;AM;Manaus;aniballobus@hotmail.com
POUSADA DO BOTO;04.811.001/0001-77;MICROEMPRESA;SC;Garopaba;pousadaboto36@gmail.com
LOCADORA MORRO DO FAROL;04.813.602/0001-19;EMPRESA DE PEQUENO PORTE;PE;Fernando de Noronha;cardiautoautomoveis@hotmail.com
HOTEL POUSADA TOQUE TOQUE PEQUENO LTDA ME;04.814.498/0001-87;MICROEMPRESA;SP;São Sebastião;info@pousadaaparas.com.br
HOTEL PRAIA DO PORTINHO;04.814.814/0001-10;MICROEMPRESA;SP;Ilhabela;marisa@hotelpraiadoportinho.com.br
Hostel Barra;04.815.326/0001-28;MICROEMPRESA;BA;Salvador;reservas@alberguebarra.com.br
Casa da Didda ;04.815.832/0001-17;MICROEMPRESA;PE;Fernando de Noronha;amanda_fnoronha15@live.com
POUSADA SOLAR DAS GAIVOTAS;04.816.342/0001-35;MICROEMPRESA;MA;Barreirinhas;reservas@solarg.com.br
HOTEL FRANKEN;04.817.657/0001-05;EMPRESA DE PEQUENO PORTE;RS;Três de Maio;hotelfranken@yahoo.com.br
POUSADA DUNAS DE ITAIPU;04.818.518/0001-98;MICROEMPRESA;RJ;Niterói;DUNASDEITAIPU@YAHOO.COM.BR
Pousada Aguas do Mariscal;04.819.254/0001-97;MICROEMPRESA;SC;Bombinhas;reservas@aguasdomariscal.com.br
VILLA D OURO POUSADA;04.820.537/0001-59;MICROEMPRESA;MG;Tiradentes;vanio.contabil@yahoo.com.br
POUSADA DOS CAJUEIROS;04.821.420/0001-90;MICROEMPRESA;AL;Paripueira;CONTATO@POUSADADOSCAJUEIROS.COM.BR
POUSADA MARINA DE BOIPEBA;04.822.296/0001-87;MICROEMPRESA;BA;Velha Boipeba;marinaboipeba@gmail.com
POUSADA VIVENDA;04.822.608/0001-52;MICROEMPRESA;MG;Tiradentes;elisa@pousadavivenda.com.br
POUSADA LUAR DAS AGUAS;04.824.281/0001-58;MICROEMPRESA;BA;Velha Boipeba;contato@luardasaguas.com.br
Hotel Itapocoroi;04.824.628/0001-62;MICROEMPRESA;SC;Penha;hotelitapocoroi@terra.com.br
POUSADA MIRACEMA;04.825.682/0001-22;MICROEMPRESA;RJ;Paraty;contato@pousadamiracema.com.br
POUSADA CACHYTO DE CIELO;04.830.605/0001-60;MICROEMPRESA;SP;Campos do Jordão;cachyto.cielo@gmail.com
HOTEL PORTAL DA LUA;04.832.751/0001-25;MICROEMPRESA;ES;Anchieta;contato@hotelportaldalua.com.br
HOTEL PRINCESA LOUÇÃ;04.833.448/0002-28;DEMAIS;PA;Belém;c.carneiro@princesabelem.com.br
MIRA ILHA CHALES;04.833.996/0001-77;MICROEMPRESA;SP;Ilhabela;contato@mirailha.com.br
POUSADA BELO MAR;04.835.038/0001-35;MICROEMPRESA;SC;Florianópolis;belomar@brturbo.com.br
HOTEL IBIS VITÓRIA PRAIA DO CANTO;04.837.505/0001-66;DEMAIS;ES;Vitória;h5223-gl@accor.com.br
RESTAURANTE CEVEIRO;04.837.781/0001-24;EMPRESA DE PEQUENO PORTE;MG;Pirapora;CONTATO@HOTELCANOEIROS.COM.BR
BUZIOS FLAT POUSADA;04.837.961/0001-06;MICROEMPRESA;RJ;Armação dos Búzios;FLAT@BUZIOSFLAT.COM.BR
POUSADA CHARUTA;04.839.722/0001-95;MICROEMPRESA;SP;Ubatuba;agapecon@iconet.com.br
OEIRAS HOTEL;04.845.325/0001-26;MICROEMPRESA;PI;Oeiras;oeirashotel@gmail.com
POUSADA CRYSTAL;04.845.943/0001-76;MICROEMPRESA;BA;Prado;BAHIA@POUSADACRYSTAL.COM.BR
Hotel Santos;04.846.017/0001-15;MICROEMPRESA;MG;Gameleiras;gera.gama2009@hotmail.com
POUSADA SAO JUDAS TADEU;04.848.571/0001-31;MICROEMPRESA;RS;Cidreira;pousada.sao.judas.tadeu@hotmail.com
POUSADA OASIS;04.850.294/0001-00;MICROEMPRESA;RJ;Teresópolis;oasistere@hotmail.com
HOTEL MENEGHETTI LTDA ME;04.850.726/0001-74;MICROEMPRESA;SC;Rio do Sul;meneghettihotel@uol.com.br
SCAINI PALACE HOTEL LTDA - ME;04.851.380/0001-29;MICROEMPRESA;SC;Balneário Arroio do Silva;reservasscainipalacehotel@hotmail.com
HOTEL FAROL DA BARRA;04.851.900/0001-01;MICROEMPRESA;AM;Manaus;HOTELFAROLDABARRA@GMAIL.COM
Fazenda Eco Canaã Turismo Ecológico e Eventos Ltda-ME;04.852.741/0001-51;MICROEMPRESA;SP;Piedade;albemarcontabil@terra.com.br
HOTEL TAIRETA;04.856.056/0001-01;MICROEMPRESA;RJ;Paracambi;hotel_taireta@yahoo.com.br
CASA DO MANEQUINHO HOTEL;04.857.720/0001-29;EMPRESA DE PEQUENO PORTE;RJ;Piraí;RESERVA@CASADOMANEQUINHO.COM.BR
TAHEN HOTEL;04.858.325/0001-60;MICROEMPRESA;CE;Santa Quitéria;tahenhotel@hotmail.com
BOTANIQUE HOTEL GOURMAND S.A.;04.859.750/0001-74;DEMAIS;SP;Campos do Jordão;contato@botanique.com.br
ECOPORAN HOTEL CHARME SPA & EVENTOS;04.860.674/0001-17;EMPRESA DE PEQUENO PORTE;BA;Itacaré;comercial@villaecoporan.com.br
POUSADA ROSA DOS VENTOS;04.867.931/0001-42;MICROEMPRESA;MT;Jaciara;pousadarosadosventosmt@gmail.com
CHALE VILA DO MAR;04.870.645/0001-36;MICROEMPRESA;MA;São José de Ribamar;contato@viladomarmaranhao.com.br
POUSADA PINHA PINHAO;04.870.843/0001-08;MICROEMPRESA;RS;Gramado;ari@pinhapinhao.com.br
ABBEVILLE HOTEL;04.875.854/0001-72;EMPRESA DE PEQUENO PORTE;MA;São Luís;reservas@hotelabbeville.com.br
HOTEL POUSADA DOS CHAS;04.876.700/0001-03;EMPRESA DE PEQUENO PORTE;SC;Florianópolis;reservas@pousadadoschas.com.br
SERRAZUL;04.876.870/0001-80;MICROEMPRESA;BA;Uruçuca;reservaserrazul@yahoo.com.br
POUSADA VILA DO CONDE;04.880.580/0001-00;MICROEMPRESA;SP;Brotas;villadoconde@villadoconde.com.br
HOTEL POUSADA VALE DO SOL;04.886.126/0001-66;MICROEMPRESA;PR;Altônia;ednavaledosol@hotmail.com
HOTEL DI CAPRI;04.889.848/0001-74;MICROEMPRESA;RS;Farroupilha;hotel@dicaprihotel.com.br
HOTEL SOLAR DO CAETÉ;04.890.109/0001-00;MICROEMPRESA;PA;Bragança;carlosrendeiro@hotmail.com
RECANTO MARGERIE;04.890.149/0001-44;MICROEMPRESA;SP;Ubatuba;ESCRITORIOCONCEITO@UOL.COM.BR
POUSADA DOS CANDEEIROS;04.890.298/0001-03;MICROEMPRESA;MA;Carolina;JOBERTOGUIMARAES@HOTMAIL.COM
HOTEL LIDER;04.892.190/0001-50;MICROEMPRESA;MA;Cururupu;emylyribeiro22@gmail.com
HOTEL GOIANIA;04.893.710/0001-49;EMPRESA DE PEQUENO PORTE;GO;Goiânia;hotelgoiania@hotmail.com
POUSADA ÁGUIA DA MONTANHA;04.893.952/0001-32;MICROEMPRESA;MG;Monte Verde;FALECONOSCO@AGUIADAMONTANHA.COM.BR
CURITIBA PALACE ESTAÇÃO;04.894.031/0001-94;MICROEMPRESA;PR;Curitiba;administracao@curitibapalaceslim.com.br
HOTEIS DESIGN LTDA-ME;04.895.339/0001-54;MICROEMPRESA;BA;Salvador;marketing@ferahoteis.com
MARAMBAIA APART HOTEL;04.895.510/0001-25;MICROEMPRESA;RN;Natal;marambaiahotel@uol.com.br
POUSADA STELLA TROPICAL;04.897.474/0001-39;MICROEMPRESA;BA;Salvador;adm@stellatropical.com.br
UMBERTO RABELO ANDRADE ME;04.897.678/0001-70;MICROEMPRESA;BA;Esplanada;ninefreita@hotmail.com
MILENIUM HOTEL;04.899.916/0001-86;MICROEMPRESA;CE;Campos Sales;hotelmillenium2010@hotmail.com
********;04.899.916/0002-67;MICROEMPRESA;CE;Campos Sales;hotelmillenium2010@hotmail.com
COSTÃO DO SANTINHO TURISMO E LAZER LTDA;04.908.757/0001-39;DEMAIS;SC;Florianópolis;auxiliar3.fin@costao.com.br
HOTEL PAX EXPRESS;04.909.241/0001-09;EMPRESA DE PEQUENO PORTE;PR;Ponta Grossa;hotelpax@hotelpax.com.br
IBITURUNA CENTER HOTEL;04.910.425/0001-99;EMPRESA DE PEQUENO PORTE;MG;Governador Valadares;administracao@ibiturunacenterhotel.com.br
POUSADA DO GUILHERME;04.911.423/0001-14;MICROEMPRESA;PE;Fernando de Noronha;pousadadoguilherme@hotmail.com
POUSADA SÃO MIGUEL;04.914.389/0001-31;MICROEMPRESA;MG;Baependi;marcussalome@yahoo.com.br
RECANTO DO BARÃO POUSADA;04.918.180/0001-46;MICROEMPRESA;CE;Jijoca de Jericoacoara;pousadarecbarao@hotmail.com
HOTEL CENTRAL;04.922.342/0001-10;EMPRESA DE PEQUENO PORTE;RO;Porto Velho;reservas@hotelcentral-ro.com.br
G.V. CENTER HOTEL;04.922.791/0001-68;MICROEMPRESA;MG;Governador Valadares;gerencia@gvcenterhotel.com.br
HOTEL SOL DA PRAIA;04.924.586/0001-31;EMPRESA DE PEQUENO PORTE;ES;Vitória;compras@hotelsoldapraia.com.br
BOURBON BUSINESS HOTEIS JOINVILLE RESTAURANTE LE JARDIN;04.926.519/0001-56;DEMAIS;SC;Joinville;luiz.faria@bourbon.com.br
Tubes Maresias ;04.926.742/0001-01;MICROEMPRESA;SP;São Sebastião;TUBESMARESIAS@HOTMAIL.COM
PINHEIRAL PALACE HOTEL;04.930.279/0001-63;MICROEMPRESA;RJ;Pinheiral;pimpalace@gmail.com
CRYSTAL APART HOTEL;04.930.600/0001-00;EMPRESA DE PEQUENO PORTE;RJ;Macaé;reservas@crystalaparthotel.com.br
HOTEL ITAGY;04.934.082/0001-00;EMPRESA DE PEQUENO PORTE;PR;Tibagi;financeiro@hotelitagy.com.br
HOTEL TAJA;04.935.235/0001-26;MICROEMPRESA;PA;Belém;hoteltaja@globo.com
POUSADA ZÉ MARIA   LTDA;04.938.406/0001-70;DEMAIS;PE;Fernando de Noronha;RESERVAS@POUSADAZEMARIA.COM.BR
MOGANO HOTEL LTDA - ME;04.942.044/0001-91;MICROEMPRESA;SC;Chapecó;mogano@moganohotel.com.br
RECANTO POUSADA;04.948.689/0001-31;EMPRESA DE PEQUENO PORTE;SC;Piratuba;reservas@rescantopousada.com.br
CHALETS DO VALE;04.949.489/0001-01;MICROEMPRESA;RS;Gramado;reservas@chaletsdovale.com.br
HALLY'S HOTEL E LIMPA FOSSA HALLY'S;04.951.031/0001-89;MICROEMPRESA;PA;Xinguara;hallyshotelxinguara@bol.com.br
HOTEL SAO JOSE;04.958.050/0001-37;MICROEMPRESA;AC;Rio Branco;iivanildefelix@bol.com.br
RESTAURANTE FERRAZ;04.958.405/0001-98;MICROEMPRESA;MG;Cambuí;financeiro2@hotelferraz.com.br
HervaDoce Pousada;04.961.274/0001-06;MICROEMPRESA;RJ;Rio das Ostras;pousada_hdoce@outlook.com
NOVO NORTE HOTEL;04.961.366/0001-88;MICROEMPRESA;MT;Tabaporã;novonortehotel@yahoo.com
POUSADA DO TOQUE;04.964.690/0001-50;MICROEMPRESA;AL;São Miguel dos Milagres;pousadadotoque@gmail.com
Pousada Ypê das Montanhas;04.965.959/0001-12;MICROEMPRESA;SP;Monte Alegre do Sul;contato@ypedasmontanhas.com.br
GRANDE HOTEL 3 IRMAS;04.971.068/0001-79;MICROEMPRESA;SP;Aparecida;contato@hoteltresirmas.com.br
POUSADA RETRATOS DA FE;04.971.068/0002-50;MICROEMPRESA;SP;Aparecida;pousadaretratosdafe@gmail.com
GUNGA PORANGA HOTEL;04.974.043/0001-29;MICROEMPRESA;AL;Barra de São Miguel;gerencia@GUNGAPORANGA.COM.BR
A CASA VERMELHA HOSPEDARIA;04.974.378/0001-47;MICROEMPRESA;MG;Tiradentes;contato@acasavermelha.com.br
POUSADA DA MONTANHA;04.977.037/0001-25;MICROEMPRESA;SP;Campos do Jordão;carlos.henrique875@hotmail.com
EL PARADOR;04.978.047/0001-85;EMPRESA DE PEQUENO PORTE;RJ;Armação dos Búzios;adm@buzioselparador.com.br
POUSADA DO LAGARTO LTDA;04.978.657/0001-89;MICROEMPRESA;RS;São Francisco de Paula;jacoby@megaway.com.br
POUSADA SÍTIO DOS TUCANOS;04.982.635/0001-92;MICROEMPRESA;SC;Florianópolis;adm@pousadasitiodostucanos.com
*****************************************;04.983.157/0001-35;MICROEMPRESA;CE;Caucaia;hotelgolfinho@secrel.com.br
HOTEL DIAS PARK;04.984.575/0001-47;EMPRESA DE PEQUENO PORTE;MG;Uberlândia;JOSEROBERTO@BOTELHOCONTABIL.COM.BR
HOTEL E POUSADA DAS HORTENSIAS;04.985.437/0001-82;MICROEMPRESA;SP;Campos do Jordão;contato@dashortensias.com.br
TOCA DO TATO;04.987.776/0001-06;MICROEMPRESA;RN;Natal;TOCADOTATO@UOL.COM.BR
POUSADA PARAÍSO                                            ;04.988.199/0001-69;MICROEMPRESA;MS;Bonito;paraisoms@pousadaparaisoms.com.br
HOTEL GERMANIA;04.988.643/0001-46;MICROEMPRESA;SC;Nova Veneza;germanianvz@hotmail.com
BAIANO CONSTRUCOES;04.989.658/0001-29;MICROEMPRESA;MA;Água Doce do Maranhão;marina_fnd16@hotmail.com
Hotel Exclusivo;04.990.249/0001-42;EMPRESA DE PEQUENO PORTE;PR;São José dos Pinhais;reservas@hotelexclusivo.com.br
Pousada Jardim das Águas;04.990.820/0001-29;MICROEMPRESA;RJ;Itatiaia;pousadajardimdasaguas@viscondedemaua.com.br
VITOR HOTEL;04.992.385/0001-71;MICROEMPRESA;GO;Chapadão do Céu;vitor_hotel@hotmail.com
POUSADA MAR A VISTA;04.993.563/0001-89;MICROEMPRESA;BA;Trancoso;info@trancosomaravista.com
POUSADA REAL;04.993.776/0001-00;MICROEMPRESA;MT;Sinop;hotelpousadareal@hotmail.com
POUSADA CASCATA;04.994.131/0001-92;MICROEMPRESA;RJ;Casimiro de Abreu;pousada.cascata@hotmail.com
POUSADA SOSSEGO DA PAMPULHA;04.997.309/0001-59;MICROEMPRESA;MG;Belo Horizonte;operacional@sossegodapampulha.com.br
ESTALAGEM ALDEIA DOS VENTOS;04.998.135/0001-49;MICROEMPRESA;PB;Conde;gerencia@estalagemaldeiadosventos.com.br
ITACAIUNAS HOTEL;05.001.821/0001-66;MICROEMPRESA;PA;Marabá;reservas@itacaiunashotel.com.br
HOTEL ILHA DO MARAJÓ;05.001.862/0001-52;DEMAIS;PA;Soure;iara@amazonet.com.br
POUSADA DO SANDI;05.004.185/0001-26;EMPRESA DE PEQUENO PORTE;RJ;Paraty;teka@pousadadosandi.com.br
RESTAURANTE E POUSADA PLANALTO SERRANO;05.006.098/0001-08;MICROEMPRESA;AL;Ibateguara;marinalva.rp@hotmail.com
BANGALO PISCINAS NATURAIS;05.008.748/0001-54;MICROEMPRESA;PE;Ipojuca;BANGALO@BANGALO.COM.BR
POUSADA DA BRIGIDA;05.008.749/0001-07;MICROEMPRESA;SP;Campos do Jordão;pousadadabrigida@pousadadabrigida.com.br
POUSADA CASA SUICA BRASILEIRA;05.009.190/0001-21;MICROEMPRESA;CE;Jijoca de Jericoacoara;BRYNI@HOTMAIL.COM
ITALIAN PALACE HOTEL;05.011.536/0001-26;MICROEMPRESA;TO;Palmas;reserva@hotelitalian.com.br
PLEASANT PLACE HOTEL LIMITADA EPP;05.011.607/0001-90;MICROEMPRESA;SP;São Paulo;cengecnt@terra.com.br
POUSADA CEPILHO;05.012.747/0001-83;MICROEMPRESA;RJ;Paraty;naotememail@naotememail.com
CAMBARÁ ECO HOTEL;05.013.400/0001-55;MICROEMPRESA;RS;Cambará do Sul;adm@cambaraecohotel.com.br
HOTEL ORNAMENTAL LTDA;05.013.440/0001-05;MICROEMPRESA;AM;Barcelos;rochathiago599@gmail.com
ZANON PALACE HOTEL;05.014.859/0001-73;MICROEMPRESA;MT;Itaúba;zanonpalacehotel@hotmail.com
HOTEL REPONTA;05.017.046/0001-37;MICROEMPRESA;PA;Ponta de Pedras;hreponta@gmail.com
HOTEL RAIOS DE SOL;05.017.092/0001-36;MICROEMPRESA;GO;Goiás;hotelrsol@gmail.com
POUSADA CORUMBAU.;05.019.233/0001-50;MICROEMPRESA;BA;Prado;olissandro@corumbau.tur.br
REGENTE HOTEL;05.020.237/0001-58;MICROEMPRESA;GO;Vianópolis;regentehotelvianopolis@hotmail.com
Hotel Conde;05.020.268/0001-09;MICROEMPRESA;PA;Barcarena;escritorio_quaresma@hotmail.com
HOTEL RAIAR DO SOL;05.020.318/0001-58;MICROEMPRESA;PA;Barcarena;raiardosol@imvol.com.br
HOTEL APIACAS;05.020.920/0001-95;DEMAIS;PA;Itaituba;gerencia@hotelapiacas.com.br
POUSADA CHÁCARA IMPERIAL;05.021.168/0001-05;MICROEMPRESA;RJ;Conservatória;p.chacaraimperial@gmail.com
PINHAO PARK HOTEL;05.024.387/0001-30;MICROEMPRESA;PR;Pinhão;pinhaoparkhotel@hotmail.com
Hotel New Point;05.026.743/0001-54;MICROEMPRESA;SP;São Paulo;taniampcorrea@gmail.com
CLUB VENTOS;05.026.774/0002-96;EMPRESA DE PEQUENO PORTE;CE;Amontada;elenildo.silva@clubventos.com
POUSADA TOPÁZIO;05.034.109/0001-63;MICROEMPRESA;PE;Fernando de Noronha;pousadatopazio@hotmail.com
ELITE HOTEL;05.036.464/0001-71;MICROEMPRESA;PI;Teresina;daineia@icloud.com
POUSADA FLORESTA & MAR;05.037.549/0001-74;MICROEMPRESA;PE;Fernando de Noronha;janne.soares@hotmail.com
HOTEL NATAL;05.042.532/0001-05;MICROEMPRESA;RN;Natal;ARESCONT@YAHOO.COM.BR
NATAL PALACE HOTEL;05.042.532/0002-96;MICROEMPRESA;RN;Natal;arescont@yahoo.com.br
AGUA DOCE HOTEL, LAZER E EVENTOS;05.043.364/0001-72;MICROEMPRESA;SP;Ubatuba;sheila@aguadocepraiahotel.com.br
CORES DO MAR PRAIA HOTEL;05.043.364/0002-53;MICROEMPRESA;SP;Ubatuba;reservas@coresdomarpraiahotel.com.br
Adaba Mistral Hotel;05.044.122/0001-01;MICROEMPRESA;CE;Fortaleza;reservas@adabahoteis.com.br
RIO DA BARRA VILLA HOTEL;05.046.217/0001-56;MICROEMPRESA;BA;Porto Seguro;sirley.contadora2011@hotmail.com
POUSADA JACAUNA;05.046.699/0001-44;MICROEMPRESA;SP;Brotas;reservas@hotelfazendajacauna.com.br
POUSADA OCEANICA;05.052.343/0001-13;MICROEMPRESA;SE;Aracaju;SERTECESTANCIA@HOTMAIL.COM
POUSADA ACONCHEGO;05.054.158/0001-68;MICROEMPRESA;BA;Poções;pousadaaconchegopocoes@hotmail.com
VIP PRAIA HOTEL;05.055.364/0001-92;MICROEMPRESA;RN;Natal;reservas@vippraiahotel.com
POUSADA DO PESCADOR;05.056.651/0001-17;MICROEMPRESA;MS;Porto Murtinho;p.pescador@hotmail.com
Pousada dos Quatis;05.061.271/0001-70;MICROEMPRESA;SP;Campos do Jordão;pousadadosquatis@pousadadosquatis.com.br
POUSADA BÁRBARA BELA;05.067.101/0001-01;MICROEMPRESA;MG;Tiradentes;RESERVAS@POUSADABARBARABELA.COM.BR
HOTEL LUMARE;05.067.834/0001-38;MICROEMPRESA;BA;Luís Eduardo Magalhães;contabil@referenciarc.com.br
HOTEL RIO'S;05.068.544/0001-09;MICROEMPRESA;RS;Jaguarão;antoniocarlosazambuja@hotmail.com
RESTAURANTE & POUSADA HIBISCO;05.070.052/0001-58;MICROEMPRESA;CE;Amontada;pousadahibiscoicarai@hotmail.com
POUSADA E RESTAURANTE CARCARÁ;05.070.060/0001-02;EMPRESA DE PEQUENO PORTE;CE;Jijoca de Jericoacoara;gerente@pousadacarcara.com
AMAZONIA HOTEL;05.070.076/0001-07;MICROEMPRESA;MT;Colíder;alvoradacont@terra.com.br
ELFOS;05.070.398/0001-56;MICROEMPRESA;SC;Bombinhas;pousadaelfos@pousadaelfos.com.br
HOTEL CENTER 1;05.071.110/0001-68;MICROEMPRESA;CE;Fortaleza;vemourao@yahoo.com.br
MOURAO PNEUS;05.071.189/0001-27;MICROEMPRESA;PR;Guarapuava;hotelbn2@gmail.com
POUSADA DOS REIS;05.073.384/0001-96;EMPRESA DE PEQUENO PORTE;RJ;Armação dos Búzios;gerencia@dosreis.com.br
LITORAL PALACE HOTEL;05.074.620/0001-99;MICROEMPRESA;PA;Belém;litoralpalacehotel@hotmail.com
CLASSE APART HOTEL;05.075.772/0001-06;EMPRESA DE PEQUENO PORTE;BA;Feira de Santana;ADMINISTRACAO@CLASSEAPART.COM.BR
ESQUILO HOTEL E CHALES;05.076.106/0001-92;EMPRESA DE PEQUENO PORTE;MG;Monte Verde;isabella@esquilohotel.com.br
SALVADOR HOTEIS E TURISMO LTDA EPP;05.078.554/0001-25;EMPRESA DE PEQUENO PORTE;BA;Salvador;reservas@grandehoteldabarra.com.br
HOTEL POUSADA FAZENDA MARESIA;05.078.615/0001-54;MICROEMPRESA;AL;Coruripe;cacholote-faz.maresia@ig.com.br
HOTEL MONTANA;05.080.116/0001-00;EMPRESA DE PEQUENO PORTE;SP;Serra Negra;reserva@hotelmontana.com.br
HOTEL VICENTE;05.080.413/0001-47;MICROEMPRESA;RS;Porto Alegre;fabianofg2812@gmail.com
POUSADA ACALANTO;05.080.738/0001-20;MICROEMPRESA;SP;São Roque;contato@pousadaacalanto.com.br
HOTEL CHACARA DO MOSTEIRO LTDA - ME;05.082.338/0001-53;MICROEMPRESA;SP;São Vicente;sh.mosteiro@uol.com.br
LUSART HOTEL LTDA - ME;05.087.736/0001-62;MICROEMPRESA;SP;São Paulo;adm@millenarassessoria.com.br
HOTEL ARCO IRIS;05.090.351/0001-54;MICROEMPRESA;TO;Palmas;hotelarcoirispalmas@gmail.com
FORTMAR;05.094.526/0001-00;MICROEMPRESA;CE;Fortaleza;fortmar@fortmar.com.br
*****************************************;05.094.526/0002-82;MICROEMPRESA;CE;Fortaleza;fortpraia@fortpraia.com.br
HOSPEDARIA PROVENCAL;05.095.094/0001-43;MICROEMPRESA;RS;Canela;hospedariaprovencal@terra.com.br
POUSADA ROTAS DO SOL;05.095.571/0001-70;MICROEMPRESA;MG;Cristais;romario.evolucao@gmail.com
HOTEL MELO;05.096.293/0002-57;MICROEMPRESA;AL;Arapiraca;hotelmelo@outlook.com
BOMBINHAS POUSADA CAMPING E EVENTOS ESPORTIVOS;05.101.909/0001-50;MICROEMPRESA;SC;Bombinhas;CAMPINGBOMBINHAS.TIOTECO@GMAIL.COM
POUSADA DO LAGO;05.102.681/0001-12;EMPRESA DE PEQUENO PORTE;RJ;Itatiaia;reservas@penedopousadadolago.com.br
POUSADA RECANTO DO LOBO;05.104.846/0001-95;MICROEMPRESA;PE;Ipojuca;dirceyava@hotmail.com
ARRAIAL D'AJUDA HOSTEL;05.105.562/0001-13;MICROEMPRESA;BA;Arraial D'Ajuda;FISCAL@CONTABILIDADECOELHO.COM.BR
Pedra Frade e Freira Chalés LTDA / Chalés do Frade;05.106.282/0001-20;MICROEMPRESA;ES;Itapemirim;Hennerfontes004@hotmail.com
POUSADA LUA E MAR;05.106.972/0001-89;MICROEMPRESA;BA;Ilhéus;reservas@luaemar.com.br
JUAZEIRO RESIDENCE HOTEL;05.107.129/0001-17;MICROEMPRESA;CE;Juazeiro do Norte;contato@juazeiroresidencehotel.com.br
CATTONOI HOTEL LTDA;05.109.255/0001-00;EMPRESA DE PEQUENO PORTE;SC;Lages;cattoniturismo@terra.com.br
CATTONI HOTEL LTDA ME;05.109.255/0002-91;EMPRESA DE PEQUENO PORTE;SC;Lages;cattoniturismo@terra.com.br
Alphonsus Hotel;05.109.711/0001-12;EMPRESA DE PEQUENO PORTE;MS;Dourados;reservas@alphonsushotel.com.br
HOTEL CANAÃ;05.110.696/0001-22;MICROEMPRESA;RR;Boa Vista;hotel_canaa@live.com
Pousada Solar das Tartarugas;05.111.370/0001-10;MICROEMPRESA;SC;Bombinhas;info@solardastartarugas.com.br
GRILL CHURRASCARIA E HOSPEDARIA;05.115.193/0001-40;MICROEMPRESA;PA;Breves;m-grill@hotmail.com
PRIMAVERA DA SERRA;05.115.489/0001-60;EMPRESA DE PEQUENO PORTE;SP;Brotas;reservas@primaveradaserra.com.br
FAZENDA HOTEL RAIZAMA;05.116.028/0001-02;MICROEMPRESA;GO;Alexânia;sanca1@terra.com.br
ASTROS HOTEL;05.116.184/0001-73;MICROEMPRESA;GO;Silvânia;astros_hotel@hotmail.com
HOTEL ACAI;05.118.197/0003-43;MICROEMPRESA;PA;Itaituba;wallaceitaituba@hotmail.com
POUSADA  PICINGUABA;05.119.692/0001-05;EMPRESA DE PEQUENO PORTE;SP;Ubatuba;adrielly@picinguaba.com
